pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_eqt,sy_dist,st_teff,st_mass,st_rad,DBSCAN_Cluster,Cluster_Name,LOF_Score,LOF_Label,Potential_Outlier,Outlier_Status
WASP-150 b,WASP-150,Transit,2020,5.644207,11.99363,1.07,2688.8418,8.46,1460.0,527.995,6218.0,1.394,1.651,0,Cluster 0,1.1580886746579924,1,False,Normal
NGTS-13 b,NGTS-13,Transit,2021,4.119027,12.800678,1.142,1538.2972,4.84,1605.0,647.595,5819.0,1.3,1.788,0,Cluster 0,1.1068867802428837,1,False,Normal
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,Microlensing,2010,,9.64,0.86,67.3,0.212,,7050.0,,0.524,,5,Cluster 5,1.040750236697356,1,False,Normal
Kepler-1685 b,Kepler-1685,Transit,2020,20.4905,2.57673985,0.22988133,7.16,0.0225,625.0,1141.89,5484.0,0.96,0.835451,1,Cluster 1,1.0049297304220384,1,False,Normal
Kepler-1686 b,Kepler-1686,Transit,2020,9.30987,1.42553017,0.12717728,2.62,0.00825,913.0,729.823,5714.96,1.02,1.19951,1,Cluster 1,1.0102836346639035,1,False,Normal
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,Microlensing,2020,,13.2,1.18,836.0,2.63,,4880.0,,0.64,,0,Cluster 0,1.0063033210376267,1,False,Normal
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,Microlensing,2020,,14.2,1.27,160.0,0.51,,3950.0,,0.7,,0,Cluster 0,1.0169035083730686,1,False,Normal
OGLE-2017-BLG-1375L b,OGLE-2017-BLG-1375L,Microlensing,2020,,12.4,1.11,3585.0,11.28,,3930.0,,0.81,,0,Cluster 0,1.1673557978857674,1,False,Normal
NGTS-14 A b,NGTS-14 A,Transit,2021,3.5357173,4.976796,0.444,29.24036,0.092,1143.0,322.148,5187.0,0.898,0.842,1,Cluster 1,1.1471401456008308,1,False,Normal
HD 13808 b,HD 13808,Radial Velocity,2021,14.1815,3.35,0.299,11.2,0.03523896,661.56,28.2305,5035.0,0.771,0.781,1,Cluster 1,1.192492855274772,1,False,Normal
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,Microlensing,2020,,14.3,1.28,138.0,0.433,,7070.0,,0.077,,0,Cluster 0,1.1163377626920075,1,False,Normal
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,Microlensing,2020,,12.9,1.15,1400.0,4.4,,7600.0,,0.42,,0,Cluster 0,1.1152309974741867,1,False,Normal
Kepler-1687 b,Kepler-1687,Transit,2020,5.77954,1.65623882,0.14775973,3.38,0.0106,598.0,417.014,4132.0,0.65,0.726119,1,Cluster 1,0.989506487765736,1,False,Normal
Kepler-1689 b,Kepler-1689,Transit,2020,8.483,0.94678642,0.08446663,0.799,0.00251,879.0,294.122,5731.43,1.023,0.996208,1,Cluster 1,1.0835525090762481,1,False,Normal
Kepler-462 b,Kepler-462,Transit,2016,84.6866,3.0,0.26764207,53.9,0.16958752,611.0,596.625,7500.0,1.59,1.57,1,Cluster 1,1.8154048140834274,-1,True,Potential Outlier
HD 4760 b,HD 4760,Radial Velocity,2021,434.0,12.3,1.1,4417.837,13.9,1198.67,537.873,4076.0,1.05,42.4,3,Cluster 3,1.180285071661454,1,False,Normal
HD 110113 c,HD 110113,Radial Velocity,2021,6.744,2.11384817,0.18858523,10.5,0.03303653,990.0,106.307,5732.0,0.997,0.968,1,Cluster 1,1.0242881144504952,1,False,Normal
HD 96992 b,HD 96992,Radial Velocity,2021,514.0,13.7,1.22,362.3262,1.14,557.72,396.082,4725.0,0.96,7.43,3,Cluster 3,1.7441361691088282,-1,True,Potential Outlier
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,Microlensing,2020,,12.9,1.15,1400.0,4.42,,3460.0,,1.09,,0,Cluster 0,1.1477424559712497,1,False,Normal
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,Microlensing,2020,,8.39,0.748,53.1,0.167,,6320.0,,0.4,,5,Cluster 5,1.0286070348662482,1,False,Normal
Kepler-1691 b,Kepler-1691,Transit,2020,3.8482,1.83470985,0.16368185,4.02,0.0127,1283.0,1267.67,6000.0,1.11,1.13152,1,Cluster 1,0.9785650745475504,1,False,Normal
Kepler-1692 b,Kepler-1692,Transit,2020,5.95966,1.11177184,0.09918564,1.42,0.00447,897.0,591.019,5146.0,0.87,0.866139,1,Cluster 1,1.037063716531827,1,False,Normal
EPIC 201170410.02,EPIC 201170410,Transit,2020,6.7987,1.047,0.09340708,1.15,0.0036,500.03,134.0,3648.0,0.287,0.282,1,Cluster 1,1.02510070633247,1,False,Normal
Kepler-160 d,Kepler-160,Transit Timing Variations,2020,30.0,,,100.0,0.31463361,676.54,937.013,5471.0,1.003,1.118,1,Cluster 1,1.1445423922770481,1,False,Normal
Kepler-160 c,Kepler-160,Transit,2014,13.699429,3.76,0.33544473,13.6,0.0428,771.0,937.013,5471.0,1.003,1.118,1,Cluster 1,1.1842907769276132,1,False,Normal
Kepler-1694 b,Kepler-1694,Transit,2020,3.89526,1.17986031,0.10526009,1.76,0.00553,956.0,513.329,4954.0,0.82,0.756284,1,Cluster 1,0.9716233485768679,1,False,Normal
Kepler-716 c,Kepler-716,Transit,2020,3.96999,1.39281536,0.12425866,2.52,0.00793,992.0,635.009,5012.0,0.83,0.742183,1,Cluster 1,0.9847141322191266,1,False,Normal
EPIC 201757695.02,EPIC 201757695,Transit,2020,2.0478,0.90819,0.08102328,0.688,0.00217,1025.29,577.6,4520.0,0.727,0.655,1,Cluster 1,1.0995563996551467,1,False,Normal
HD 110082 b,HD 110082,Transit,2021,10.18271,3.2,0.28548488,10.3,0.0325,957.2,105.096,6200.0,1.21,1.19,1,Cluster 1,1.0144965232666963,1,False,Normal
Kepler-1664 b,Kepler-1664,Transit,2020,14.3868,3.03320653,0.27060456,9.45,0.0297,776.0,626.691,5735.81,0.944,1.072,1,Cluster 1,1.0326884588766787,1,False,Normal
Kepler-1001 c,Kepler-1001,Transit,2020,9.18186,1.57799279,0.14077909,3.11,0.0098,804.0,928.978,5376.0,0.93,0.836475,1,Cluster 1,1.0313153281550043,1,False,Normal
TOI-954 b,TOI-954,Transit,2020,3.6849729,9.550068,0.852,55.30242,0.174,1526.0,238.768,5710.0,1.201,1.892,0,Cluster 0,1.0895770632771513,1,False,Normal
K2-329 b,K2-329,Transit,2020,12.4551225,8.675766,0.774,82.6358,0.26,650.0,233.237,5282.0,0.901,0.822,0,Cluster 0,1.0255971369270909,1,False,Normal
HATS-49 b,HATS-49,Transit,2020,4.1480467,8.574885,0.765,112.19399,0.353,834.8,324.413,4405.0,0.7133,0.6977,0,Cluster 0,1.0351159985487723,1,False,Normal
TYC 8998-760-1 c,TYC 8998-760-1,Imaging,2020,,12.3299,1.1,1906.98,6.0,1240.0,94.6177,4573.0,1.0,1.02,0,Cluster 0,1.6712440211814088,-1,True,Potential Outlier
Wendelstein-1 b,Wendelstein-1,Transit,2020,2.663416,11.5609626,1.0314,188.15536,0.592,2198.0,305.3,4251.0,0.65,0.61,0,Cluster 0,2.4522397517674035,-1,True,Potential Outlier
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,Microlensing,2014,,13.2,1.18,871.0,2.74,,6720.0,,0.88,,0,Cluster 0,1.1114083789097537,1,False,Normal
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,Microlensing,2019,,13.3,1.19,700.0,2.2,,7100.0,,0.49,,0,Cluster 0,1.006761731691155,1,False,Normal
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,Microlensing,2019,,12.5,1.12,3020.0,9.51,,3220.0,,0.29,,0,Cluster 0,1.3000160742169327,1,False,Normal
BD-11 4672 c,BD-11 4672,Radial Velocity,2020,74.2,4.04,0.36,15.37,0.04835919,320.21,27.1665,4550.0,0.651,0.639,1,Cluster 1,1.2817171569931423,1,False,Normal
BD-11 4672 b,BD-11 4672,Radial Velocity,2014,1634.0,14.1,1.25,206.5895,0.65,114.17,27.1665,4550.0,0.651,0.639,0,Cluster 0,1.1220133918078077,1,False,Normal
HIP 65 A b,HIP 65 A,Transit,2020,0.9809734,22.75427,2.03,1021.18779,3.213,1411.0,61.7856,4590.0,0.781,0.7242,0,Cluster 0,2.1146180538547035,-1,True,Potential Outlier
TOI-481 b,TOI-481,Transit,2020,10.33111,11.09691,0.99,486.2799,1.53,1370.0,179.366,5735.0,1.14,1.66,0,Cluster 0,1.1203910102747816,1,False,Normal
TIC 237913194 b,TIC 237913194,Transit,2020,15.168865,12.520453,1.117,617.22586,1.942,974.0,306.063,5788.0,1.026,1.088,0,Cluster 0,1.228432145072047,1,False,Normal
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,Microlensing,2020,,13.9,1.24,250.0,0.79,,,,0.1,,0,Cluster 0,1.0584474309428438,1,False,Normal
TOI-157 b,TOI-157,Transit,2020,2.0845435,14.414774,1.286,375.0394,1.18,1588.0,355.683,5404.0,0.948,1.167,0,Cluster 0,1.1223083163120007,1,False,Normal
TOI-169 b,TOI-169,Transit,2020,2.2554477,12.172974,1.086,251.40353,0.791,1715.0,407.84,5880.0,1.147,1.288,0,Cluster 0,1.078470226890921,1,False,Normal
Kepler-1700 b,Kepler-1700,Transit,2020,234.239,2.90129941,0.2588366,8.76,0.0276,329.0,717.597,6031.0,1.12,1.0937,1,Cluster 1,1.1118655657244891,1,False,Normal
Kepler-1666 b,Kepler-1666,Transit,2020,25.8476,2.88273782,0.25718064,8.66,0.0273,672.0,1379.37,6293.0,1.23,1.14586,1,Cluster 1,1.0228698715046494,1,False,Normal
Gl 686 b,Gl 686,Radial Velocity,2018,15.53,2.46,0.22,6.624,0.02084133,379.0,8.15728,3656.0,0.426,0.427,1,Cluster 1,0.9870823060216075,1,False,Normal
HD 180617 b,HD 180617,Radial Velocity,2018,105.911,3.53,0.315,12.214,0.03842935,201.8,5.91059,3534.0,0.484,0.481,1,Cluster 1,1.265684250153329,1,False,Normal
HD 158259 e,HD 158259,Radial Velocity,2020,7.951,2.34,0.209,6.08,0.01912972,,27.0498,5801.89,1.08,1.21,1,Cluster 1,0.993311697846235,1,False,Normal
HD 158259 c,HD 158259,Radial Velocity,2020,3.432,2.23,0.199,5.6,0.01761948,,27.0498,5801.89,1.08,1.21,1,Cluster 1,0.9928354238440755,1,False,Normal
HATS-37 A b,HATS-37 A,Transit,2020,4.3315366,6.792654,0.606,31.46517,0.099,1085.0,211.896,5326.0,0.843,0.877,1,Cluster 1,1.066862101437971,1,False,Normal
GJ 687 b,GJ 687,Radial Velocity,2014,38.142,4.32,0.385,17.2,0.05411698,263.65,4.54939,3413.0,0.4,0.4183,1,Cluster 1,1.2555153452339265,1,False,Normal
GJ 2056 b,GJ 2056,Radial Velocity,2020,69.971,4.17,0.372,16.2,0.05097064,310.74,28.4434,4069.95,0.62,0.709495,1,Cluster 1,1.1619316592434659,1,False,Normal
TOI-237 b,TOI-237,Transit,2020,5.436098,1.44,0.1284682,2.67,0.00839,388.0,38.0749,3212.0,0.179,0.211,1,Cluster 1,0.9770398999080243,1,False,Normal
HD 216520 c,HD 216520,Radial Velocity,2020,154.43,3.03,0.271,9.44,0.02970141,295.22,19.552,5103.0,0.82,0.76,1,Cluster 1,0.9841603981356688,1,False,Normal
CoRoT-30 b,CoRoT-30,Transit,2020,9.06005,11.309881,1.009,921.707,2.9,894.6,1032.23,5650.0,0.98,0.91,0,Cluster 0,1.1806671889949618,1,False,Normal
CoRoT-31 b,CoRoT-31,Transit,2020,4.62941,16.36514,1.46,266.9772,0.84,1664.86,2005.76,5700.0,1.25,2.15,0,Cluster 0,1.0535424099443584,1,False,Normal
HIP 38594 b,HIP 38594,Radial Velocity,2020,60.722,2.77,0.247,8.1,0.02548532,308.29,17.7886,4086.3,0.61,0.626646,1,Cluster 1,0.9953684737949396,1,False,Normal
WASP-186 b,WASP-186,Transit,2020,5.026799,12.44199,1.11,1341.2426,4.22,1378.4,278.514,6361.0,1.22,1.47,0,Cluster 0,1.0748015461171483,1,False,Normal
Kepler-29 c,Kepler-29,Transit,2011,13.28613,2.34,0.20876082,4.5,0.01415851,715.0,832.532,5378.0,0.761,0.732,1,Cluster 1,1.1029621087533412,1,False,Normal
Kepler-783 c,Kepler-783,Transit,2020,7.05395,2.33153725,0.20800582,6.04,0.019,840.0,516.09,5411.49,0.94,0.872088,1,Cluster 1,1.0307496838230716,1,False,Normal
Kepler-1667 b,Kepler-1667,Transit,2020,83.5781,2.98385261,0.2662015,9.19,0.0289,655.0,626.819,5941.54,1.09,1.08751,1,Cluster 1,1.0161042599968275,1,False,Normal
HIP 4845 b,HIP 4845,Radial Velocity,2020,34.15,3.89,0.347,14.4,0.04530724,358.21,21.0974,4010.0,0.62,0.603999,1,Cluster 1,1.1025084289577738,1,False,Normal
HIP 48714 b,HIP 48714,Radial Velocity,2020,17.818,5.11,0.456,22.9,0.0720511,446.47,10.5298,4015.5,0.58,0.595456,1,Cluster 1,1.2709924985457417,1,False,Normal
TOI-251 b,TOI-251,Transit,2021,4.93777,2.74,0.24444643,317.83,1.0,1041.19,99.523,5875.0,1.036,0.881,1,Cluster 1,1.1330073624882662,1,False,Normal
HAT-P-68 b,HAT-P-68,Transit,2020,2.29840551,12.016048,1.072,230.10892,0.724,1027.8,202.152,4508.0,0.6785,0.6701,0,Cluster 0,1.0893083392592406,1,False,Normal
Kepler-177 b,Kepler-177,Transit,2013,36.8601,3.5,0.31224909,5.84,0.0183746,549.0,1435.44,5732.0,0.921,1.324,1,Cluster 1,1.3292474110777623,1,False,Normal
Kepler-36 b,Kepler-36,Transit,2012,13.86825,1.498,0.13364261,3.83,0.01205047,978.0,527.956,5979.0,1.034,1.634,1,Cluster 1,1.3161828703232683,1,False,Normal
KOI-1783.01,KOI-1783,Transit,2020,134.4628,8.86,0.79043626,71.0,0.22338986,412.0,865.73,5922.0,1.076,1.143,0,Cluster 0,0.9852256794048218,1,False,Normal
Kepler-1668 b,Kepler-1668,Transit,2020,15.434,4.34764405,0.38787082,17.4,0.0548,721.0,1335.64,5542.0,0.98,1.01738,1,Cluster 1,1.0839051873087473,1,False,Normal
Kepler-598 c,Kepler-598,Transit,2020,86.4945,3.02420941,0.26980189,9.4,0.0296,367.0,681.086,5245.0,0.9,0.900316,1,Cluster 1,0.9901595857778382,1,False,Normal
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,Microlensing,2020,,14.1,1.26,200.0,0.64,,7040.0,,0.31,,0,Cluster 0,0.9741189771890131,1,False,Normal
Kepler-1514 c,Kepler-1514,Transit,2020,10.514181,1.1758241,0.1049,1.74,0.00546,1066.0,397.292,6145.0,1.196,1.289,1,Cluster 1,1.0121296666501738,1,False,Normal
KOI-1783.02,KOI-1783,Transit,2020,284.215,5.44,0.48532429,15.0,0.04719504,321.0,865.73,5922.0,1.076,1.143,0,Cluster 0,1.1337786806463122,1,False,Normal
HD 156668 c,HD 156668,Radial Velocity,2021,811.3,6.17,0.55,31.49679513,0.0991,166.08,24.3323,4903.69,0.785167,0.774528,1,Cluster 1,1.5124799172089665,-1,True,Potential Outlier
HD 211403 b,HD 211403,Radial Velocity,2021,223.8,12.8,1.14,1760.76937478,5.54,380.0,83.0919,6273.0,1.2,1.206,0,Cluster 0,0.9960264837438908,1,False,Normal
K2-344 b,K2-344,Transit,2021,3.35585,1.59,0.14185054,3.15,0.00993,722.0,75.1691,4374.0,0.51,0.49,1,Cluster 1,1.182074262185386,1,False,Normal
HD 24040 c,HD 24040,Radial Velocity,2021,515.4,9.35,0.834,63.88350981,0.201,287.75,46.6224,5776.49,1.10394,1.387296,0,Cluster 0,1.0146454208131144,1,False,Normal
HD 3765 b,HD 3765,Radial Velocity,2021,1211.0,8.56,0.764,54.98431441,0.173,152.85,17.926,5049.8,0.851785,0.83061,0,Cluster 0,1.1589070260245127,1,False,Normal
HD 213472 b,HD 213472,Radial Velocity,2021,17000.0,13.1,1.17,1112.3994245,3.5,91.76,64.4527,5729.54,1.048132,1.433902,0,Cluster 0,1.1253712851879683,1,False,Normal
K2-348 c,K2-348,Transit,2021,12.550171,2.67,0.23820186,7.61,0.0239,655.0,201.856,5077.0,0.83,0.85,1,Cluster 1,1.0243981428991848,1,False,Normal
CD Cet b,CD Cet,Radial Velocity,2020,2.2907,1.82,0.162,3.95,0.01242809,464.0,8.60715,3130.0,0.161,0.175,1,Cluster 1,1.0236157926327476,1,False,Normal
G 264-012 b,G 264-012,Radial Velocity,2021,2.30538,1.39,0.124,2.5,0.00786588,587.0,16.009,3326.0,0.297,0.305,1,Cluster 1,1.0134976064864962,1,False,Normal
K2-352 d,K2-352,Transit,2021,14.871387,2.23,0.19894762,5.6,0.0176,727.0,176.051,5791.0,0.98,0.95,1,Cluster 1,0.9742740482531353,1,False,Normal
K2-339 b,K2-339,Transit,2021,19.507428,1.92,0.17129122,4.35,0.0137,508.0,360.36,4857.0,0.74,0.72,1,Cluster 1,1.0093857031583613,1,False,Normal
K2-282 b,K2-282,Transit,2018,4.169783,2.5,0.22303545,6.8,0.0214,1057.0,496.289,5499.0,0.94,1.0,1,Cluster 1,0.9965183435878414,1,False,Normal
K2-156 b,K2-156,Transit,2018,0.813143,1.1,0.0981356,1.37,0.0043,1347.0,150.21,4460.0,0.66,0.62,1,Cluster 1,1.2083770401553773,1,False,Normal
TOI-257 b,TOI-257,Transit,2021,18.38818,7.16253867,0.639,43.86032017,0.138,1027.0,76.9028,6095.0,1.407,1.867,0,Cluster 0,1.4458164357576335,1,False,Normal
HAT-P-58 b,HAT-P-58,Transit,2021,4.0138379,14.93036229,1.332,118.2321674,0.372,1622.0,515.59,6078.0,1.031,1.53,0,Cluster 0,1.0896987953315185,1,False,Normal
HAT-P-59 b,HAT-P-59,Transit,2021,4.1419771,12.58768533,1.123,489.45574678,1.54,1277.8,265.471,5678.0,1.008,1.1038,0,Cluster 0,1.0905029766304324,1,False,Normal
K2-268 d,K2-268,Transit,2021,4.528598,1.49,0.13292913,2.83,0.00889,888.0,327.783,5106.0,0.84,0.78,1,Cluster 1,0.9997256335248217,1,False,Normal
TOI-269 b,TOI-269,Transit,2021,3.6977104,2.77,0.24712327,8.8,0.0276879,531.0,57.0225,3514.0,0.3917,0.398,1,Cluster 1,1.0524357039660213,1,False,Normal
K2-268 f,K2-268,Transit,2021,26.27057,2.23,0.19894762,5.6,0.0176,492.0,327.783,5106.0,0.84,0.78,1,Cluster 1,0.9754257045394163,1,False,Normal
K2-187 b,K2-187,Transit,2018,0.77401,1.2,0.10705701,1.87,0.00588,1815.0,330.916,5438.0,0.966999,0.83,1,Cluster 1,1.0173802739595295,1,False,Normal
K2-210 b,K2-210,Transit,2018,0.57023,0.86,0.07672419,0.566,0.00178,,176.51,5500.0,0.911717,0.89,1,Cluster 1,1.024854566509662,1,False,Normal
K2-32 b,K2-32,Transit,2016,8.992,5.299,0.47274593,15.0,0.04719528,837.0,157.682,5271.0,0.83,0.86,1,Cluster 1,1.091458570138642,1,False,Normal
K2-32 e,K2-32,Transit,2019,4.34934,1.212,0.10812758,2.1,0.00660734,1066.0,157.682,5271.0,0.83,0.86,1,Cluster 1,1.1284467488673031,1,False,Normal
HAT-P-64 b,HAT-P-64,Transit,2021,4.007232,19.08889413,1.703,184.34047606,0.58,1766.0,651.897,6457.0,1.298,1.735,0,Cluster 0,1.0594169637438222,1,False,Normal
Kepler-129 c,Kepler-129,Transit,2014,82.2,2.52,0.22481973,43.0,0.13529313,525.0,408.845,5770.0,1.178,1.653,1,Cluster 1,1.8424475176658652,-1,True,Potential Outlier
K2-331 b,K2-331,Transit,2021,9.398977,1.79,0.15969338,3.86,0.0121,909.0,211.43,5994.0,1.1,1.06,1,Cluster 1,0.9779204485991979,1,False,Normal
EPIC 228836835 b,EPIC 228836835,Transit,2021,0.728113,1.1,0.0981356,1.37,0.0043,932.0,150.124,3782.0,0.418179,0.32,1,Cluster 1,1.14845792485045,1,False,Normal
K2-223 c,K2-223,Transit,2018,4.562546,1.5,0.13382127,2.86,0.00899,1091.0,198.604,5859.0,1.06,1.0,1,Cluster 1,0.9845613160658973,1,False,Normal
K2-32 c,K2-32,Transit,2016,20.66093,3.134,0.27959723,8.1,0.02548545,634.0,157.682,5271.0,0.83,0.86,1,Cluster 1,1.1201017716549724,1,False,Normal
K2-32 d,K2-32,Transit,2016,31.71701,3.484,0.3108222,6.7,0.02108056,550.0,157.682,5271.0,0.83,0.86,1,Cluster 1,1.063952659879798,1,False,Normal
KIC 10068024 b,KIC 10068024,Orbital Brightness Modulation,2021,2.073549,13.4,1.19,635.656814,2.0,,721.105,6118.4,1.22,1.574,0,Cluster 0,1.0310605709853777,1,False,Normal
K2-350 b,K2-350,Transit,2021,4.163873,1.54,0.13738983,2.99,0.0094,1158.0,489.368,5789.0,0.98,1.04,1,Cluster 1,0.9755405937403256,1,False,Normal
K2-353 b,K2-353,Transit,2021,15.466805,5.55,0.49513869,26.3,0.0829,735.0,268.515,5698.0,0.87,0.99,1,Cluster 1,1.1688425878070503,1,False,Normal
K2-137 b,K2-137,Transit,2017,0.179719,0.64,0.05709707,158.915,0.5,1471.0,98.8765,3697.0,0.463,0.29,1,Cluster 1,1.4902839398629306,1,False,Normal
EPIC 206042996 b,EPIC 206042996,Transit,2019,5.2986,1.7,0.1516641,3.53,0.0111,,451.769,4114.0,0.565,0.5,1,Cluster 1,0.9923742663927717,1,False,Normal
NGTS-15 b,NGTS-15,Transit,2021,3.27623,12.32987877,1.1,238.68913366,0.751,1146.0,786.485,5600.0,0.995,0.954,0,Cluster 0,0.9777975463036223,1,False,Normal
K2-354 b,K2-354,Transit,2021,3.793306,1.56,0.13917412,3.05,0.00961,543.0,91.722,3669.0,0.43,0.41,1,Cluster 1,1.0041802488601725,1,False,Normal
K2-330 b,K2-330,Transit,2021,13.774798,2.77,0.24712327,8.1,0.0255,969.0,160.125,6232.0,1.23,1.5,1,Cluster 1,1.0108562679178468,1,False,Normal
TOI-1333 b,TOI-1333,Transit,2021,4.720219,15.647764,1.396,753.2571,2.37,1679.0,200.492,6274.0,1.464,1.925,0,Cluster 0,1.1000014721424856,1,False,Normal
HD 238090 b,HD 238090,Radial Velocity,2020,13.671,2.52,0.225,6.89,0.02167826,469.6,15.2354,3933.0,0.578,0.57,1,Cluster 1,0.9736393095155892,1,False,Normal
NGTS-18 b,NGTS-18,Transit,2021,3.05125,13.56286665,1.21,129.99181846,0.409,1381.0,1096.19,5610.0,1.003,1.392,0,Cluster 0,0.9767909475602472,1,False,Normal
HD 136352 b,HD 136352,Radial Velocity,2019,11.57797,1.664,0.14845239,4.72,0.01485078,905.0,14.682,5664.0,0.87,1.058,1,Cluster 1,1.238905763697561,1,False,Normal
K2-336 b,K2-336,Transit,2021,21.194733,1.22,0.1088413,1.98,0.00624,569.0,239.289,5424.0,0.86,0.8,1,Cluster 1,1.1125606545002635,1,False,Normal
GJ 414 A b,GJ 414 A,Radial Velocity,2021,50.8,2.63,0.23463288,7.6,0.02391215,308.6,11.8893,4120.0,0.65,0.68,1,Cluster 1,1.0005233015975106,1,False,Normal
BD+55 362 b,BD+55 362,Radial Velocity,2021,265.59,14.0,1.25,228.83645304,0.72,259.06,52.5697,5012.0,0.909,0.896193,0,Cluster 0,1.0967573905193082,1,False,Normal
HD 136352 d,HD 136352,Radial Velocity,2019,107.245,2.562,0.22856672,8.82,0.02775082,431.0,14.682,5664.0,0.87,1.058,1,Cluster 1,1.2344650643557844,1,False,Normal
K2-337 b,K2-337,Transit,2021,16.273563,2.62,0.23374115,7.37,0.0232,850.0,421.636,5869.0,0.94,1.32,1,Cluster 1,1.1535250076199794,1,False,Normal
K2-138 c,K2-138,Transit,2017,3.56004,2.299,0.20510304,6.31,0.01985338,1012.0,202.585,5356.3,0.935,0.863,1,Cluster 1,1.1045812813519187,1,False,Normal
KOI-1831 d,Kepler-324,Transit,2018,34.169,1.13,0.10081202,2.23,0.00701636,475.0,501.574,5233.0,0.901,0.835,1,Cluster 1,1.6101073818836547,-1,True,Potential Outlier
K2-340 b,K2-340,Transit,2021,29.740451,3.36,0.29975964,11.2,0.0354,606.0,738.136,5532.0,0.93,1.13,1,Cluster 1,1.1161156170084645,1,False,Normal
K2-138 d,K2-138,Transit,2017,5.40479,2.39,0.21322152,7.92,0.02491898,888.0,202.585,5356.3,0.935,0.863,1,Cluster 1,1.1086427388867373,1,False,Normal
K2-138 e,K2-138,Transit,2017,8.26146,3.39,0.30243554,12.97,0.04080798,757.0,202.585,5356.3,0.935,0.863,1,Cluster 1,1.1293770240198906,1,False,Normal
EPIC 212297394 c,EPIC 212297394,Transit,2021,5.213965,2.27,0.20251618,5.77,0.0182,866.0,418.395,5171.0,0.83,0.8,1,Cluster 1,0.9916020595850699,1,False,Normal
K2-138 f,K2-138,Transit,2017,12.75758,2.904,0.25907753,1.63,0.00512853,653.0,202.585,5356.3,0.935,0.863,1,Cluster 1,1.2375929265529055,1,False,Normal
K2-100 b,K2-100,Transit,2016,1.6739035,3.88,0.34615101,21.8,0.06859047,1841.0,188.959,5945.0,1.15,1.24,1,Cluster 1,1.256339895581555,1,False,Normal
TOI-2202 c,TOI-2202,Transit Timing Variations,2021,24.6744,13.4,1.19,117.27868218,0.369,560.61,235.933,5144.0,0.823,0.794,0,Cluster 0,1.074414083477473,1,False,Normal
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,Microlensing,2021,,13.2,1.18,813.64072192,2.56,,3860.0,,0.61,,0,Cluster 0,1.0106743321311076,1,False,Normal
K2-349 b,K2-349,Transit,2021,9.032178,1.38,0.12311557,2.48,0.0078,518.0,453.567,4385.0,0.54,0.49,1,Cluster 1,1.1429038378248,1,False,Normal
K2-350 c,K2-350,Transit,2016,19.991944,2.74,0.24444685,7.95,0.025,687.0,489.368,5789.0,0.98,1.04,1,Cluster 1,1.0008238605446957,1,False,Normal
K2-351 b,K2-351,Transit,2021,7.806164,2.54,0.22660401,6.99,0.022,934.0,694.734,5769.0,1.02,1.05,1,Cluster 1,0.9949769579665609,1,False,Normal
GJ 740 b,GJ 740,Radial Velocity,2021,2.37756,1.53,0.137,2.96,0.00931315,829.0,11.1017,3913.0,0.58,0.56,1,Cluster 1,1.0122936424699986,1,False,Normal
HD 60292 b,HD 60292,Radial Velocity,2020,495.4,12.7,1.13,2065.895,6.5,889.53,315.211,4348.0,1.7,27.0,3,Cluster 3,1.124690101275363,1,False,Normal
TOI-1749 b,TOI-1749,Transit,2021,2.38839,1.39,0.12400771,57.0,0.17934206,831.0,99.5561,3985.0,0.58,0.55,1,Cluster 1,1.0316044232103039,1,False,Normal
TOI-1749 d,TOI-1749,Transit,2021,9.0497,2.52,0.22481973,15.0,0.04719528,533.0,99.5561,3985.0,0.58,0.55,1,Cluster 1,1.0315003518025319,1,False,Normal
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,Microlensing,2021,,2.34,0.208,6.059,0.01906375,,6705.0,,0.219,,5,Cluster 5,0.9659003937087626,1,False,Normal
K2-185 b,K2-185,Transit,2018,10.616384,1.15,0.1025963,1.6,0.00505,809.0,268.357,5788.0,0.96,0.94,1,Cluster 1,1.0689897474039367,1,False,Normal
EPIC 212587672 c,EPIC 212587672,Transit,2021,23.228555,2.32,0.20697689,5.99,0.0189,658.0,320.07,6004.0,0.99,0.98,1,Cluster 1,1.0428545787521983,1,False,Normal
HD 221420 b,HD 221420,Radial Velocity,2019,10090.0,12.0,1.07,7278.2705203,22.9,123.49,31.1415,5847.0,1.351,1.947,0,Cluster 0,1.0618296837550665,1,False,Normal
